NO,KELURAHAN,KECAMATAN,KABUPATEN,OBJECT,MERK,JENIS,DP NET,TENOR,f_cluster
8865,NYENANG,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
8866,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,5000000,23,1
8867,SITUWANGI,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2000000,35,1
8868,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,XABRE,4300000,35,0
8869,CITALEM,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5200000,29,1
8870,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,MIO Z 125,1176000,17,0
8871,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5800000,17,0
8872,MANDALASARI,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,5500000,35,0
8873,LANGENSARI,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW JUPITER MX CW,2200000,23,0
8874,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2300000,23,0
8875,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,33,1
8876,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,29,1
8877,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2700000,33,0
8878,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY FASHION,4200000,35,1
8879,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4600000,29,1
8880,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW PCX 160 CBS,10000000,35,1
8881,SINDANGKERTA,SINDANGKERTA,BANDUNG BARAT,MOTOR BARU,VIAR,KARYA 200 L,10000000,23,1
8882,SIRNARAJA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,HONDA,SCOOPY ESP,3100000,35,1
8883,CIBEDUG,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,2800000,33,1
8884,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4600000,35,1
8885,PUTERAN,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,HONDA,NEW BEAT STREET ESP,8100000,23,0
8886,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT CW FI,1800000,23,0
8887,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2500000,23,0
8888,BATULAYANG,CILILIN,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3500000,33,1
8889,CITAPEN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,CB VERZA 150,3500000,17,1
8890,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,5100000,35,0
8891,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,33,1
8892,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,FINO PREM 125 BLU CR,1700000,17,0
8893,UTAMA,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,LEXI,3400000,23,1
8894,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,CRF 150 L,6000000,29,0
8895,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT ESP CBS ISS DLX,2912600,11,0
8896,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,3600000,23,0
8897,CEMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,KYMCO,LIKE 150 I,11000000,33,1
8898,SAGULING,SAGULING,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 CBS ISS,4000000,35,1
8899,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,1800000,23,0
8900,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,4000000,35,0
8901,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,3400000,33,1
8902,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
8903,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY SPORTY,4200000,33,1
8904,CITATAH,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3600000,23,0
8905,CAMPAKAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,3800000,17,1
8906,ISOLA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,5000000,23,1
8907,RENDE,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF,10143320,35,1
8908,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NSCOOPY FI SPRT MTRO,2182835,33,1
8909,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3306246,27,0
8910,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,FREEGO,2556887,28,1
8911,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA VR,5475386,28,0
8912,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW X-RIDE 125,4800000,29,1
8913,JAYAGIRI,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,5250803,25,1
8914,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,2136511,32,1
8915,SUKAMANAH,RONGGA,BANDUNG BARAT,MOTOR BARU,HONDA,GENIO ISS,2800000,35,1
8916,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,9500000,35,1
8917,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,1096723,34,1
8918,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15 GP MOVISTAR,3561588,31,0
8919,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,FREEGO,4161200,35,0
8920,MEKARJAYA,CIHAMPELAS,KAB. BANDUNG,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,3073400,35,0
8921,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,7800000,35,1
8922,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,VIAR,NEW KARYA BIT,6500000,23,1
8923,CIBOGO,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,3800000,35,1
8924,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,CB VERZA 150,2079820,23,0
8925,SUNTENJAYA,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,35,1
8926,GUNUNGHALU,GUNUNGHALU,KAB. BANDUNG,MOTOR BEKAS,HONDA,NEW CBR 150R STANDAR,6500000,29,0
8927,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,6300000,35,1
8928,CITAPEN,CIHAMPELAS,KAB. BANDUNG,MOTOR BARU,SUZUKI,GSX R 150,12500000,35,1
8929,PASIRKALIKI,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,KLX 150 BF,8100000,23,0
8930,KERTAJAYA,PADALARANG,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),3900000,35,0
8931,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,KAWASAKI,NINJA 250,16704100,23,0
8932,CIHANJUANG,PARONGPONG,KAB. BANDUNG,MOTOR BARU,HONDA,NEW PCX 150 CBS,7500000,33,1
8933,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2575400,23,0
8934,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,N-MAX,4371696,21,0
8935,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,6200000,23,1
8936,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,4600000,35,0
8937,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SONIC 150 R,3200000,35,0
8938,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2800000,35,1
8939,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,XMAX,10200000,35,0
8940,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT FI CW PLUS,2068271,29,1
8941,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,ALL NEW VIXION,3565340,28,1
8942,SUKABUNGAH,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,6910467,17,1
8943,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3500000,35,0
8944,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,KAWASAKI,KLX 150 G,5000000,23,1
8945,KARYAWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2405860,35,0
8946,KERTAJAYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW PCX 160 CBS,7600000,23,1
8947,MEKARWANGI,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,SONIC 150 R,4800000,35,1
8948,PADALARANG,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,2600000,35,1
8949,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,7500000,35,1
8950,BOJONGKONENG,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7500000,33,1
8951,SARIWANGI,PARONGPONG,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,6276701,24,1
8952,BOJONG,RONGGA,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 250 FI,9700000,23,0
8953,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,6300000,23,1
8954,PADASUKA,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,6250000,35,1
8955,BATUJAJAR TIMUR,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,5200000,33,1
8956,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,GENIO CBS,2700000,33,1
8957,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,4800000,35,1
8958,KARANGTANJUNG,CILILIN,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,R15,4250000,35,0
8959,DAGO,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CBS,3200000,35,1
8960,GALANGGANG,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2450000,35,1
8961,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEWVARIOTECHNOCBS FI,2410760,23,0
8962,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BEKAS,KAWASAKI,W175 SE,5200000,35,0
8963,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3600000,29,1
8964,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,MIO S,1843000,17,0
8965,CIPADA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,7500000,29,1
8966,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,GEAR 125,4400000,23,1
8967,CIPATIK,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,3400000,35,0
8968,LEBAK SILIWANGI,COBLONG,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,R15,3640000,17,0
8969,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,NEW SCOOPY FASHION,3200000,17,0
8970,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA R - KR 150 L,3200000,23,0
8971,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,X - RIDE,1586200,17,0
8972,SARINAGEN,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R,63985270,35,1
8973,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,5000000,35,1
8974,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,X - RIDE,1565600,17,0
8975,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW PCX 150 ABS,8700000,35,0
8976,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,3600000,33,0
8977,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,4700000,35,0
8978,MANDALAMUKTI,CIKALONG WETAN,BANDUNG BARAT,MOTOR BARU,YAMAHA,NEW AEROX 155 C,4000000,23,1
8979,MARGA LAKSANA,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,KAWASAKI,KLX 150 BF SE EXT,15000000,35,1
8980,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,AEROX 155 VVA,7966418,20,1
8981,NYALINDUNG,CIPATAT,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA RR,5000000,23,0
8982,KERTAMULYA,PADALARANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,5300000,29,1
8983,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT CW FI,2950000,23,0
8984,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3800000,17,1
8985,SUKARASA,SUKASARI,KOTA BANDUNG,MOTOR BARU,HONDA,ADV 150 CBS,20500000,17,1
8986,BOJONGHALEUANG,SAGULING,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,N-MAX,4600000,35,0
8987,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
8988,CIKAHURIPAN,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,17,0
8989,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESPCBS ISS,4000000,17,0
8990,SUKAWARNA,SUKAJADI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 150 ESP EXCLSV,3400000,29,0
8991,LEDENG,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,FINO SPORTY,4872882,17,0
8992,LAKSANAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,5700000,35,1
8993,KARYAWANGI,PARONGPONG,KAB. BANDUNG,MOTOR BEKAS,HONDA,BEAT FISPORTY CBSISS,2800000,35,1
8994,MARGAJAYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,12100000,29,1
8995,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,MIO M3 125,2800000,35,0
8996,BATUJAJAR BARAT,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125 ESPCBS ISS,10500000,29,0
8997,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,AEROX 155 VVA,7400000,11,0
8998,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT CBS FI,2600000,33,1
8999,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,1409520,36,0
9000,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,9800000,11,1
9001,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO CBS,5000000,23,1
9002,CIHANJUANG,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,VARIO 125ESP CBS ISS,3400000,11,0
9003,PAKUHAJI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,8000000,35,0
9004,HEGARMANAH,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI POP CBS ISS,1037200,17,0
9005,CILAME,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,2700000,23,0
9006,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,11000000,23,0
9007,CITEUREUP,CIMAHI UTARA,KOTA CIMAHI,MOTOR BARU,HONDA,NEW CBR 150R STANDAR,20500000,23,1
9008,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 CON,4700000,21,1
9009,CINENGAH,RONGGA,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION(KS),2300000,23,0
9010,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,HONDA,NEW SCOOPY STYLISH,6000000,23,1
9011,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,5000000,33,1
9012,GADOBANGKONG,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,GSX R 150,11600000,17,0
9013,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,2600000,33,1
9014,SADANG SERANG,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,3500000,33,1
9015,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BEKAS,SUZUKI,SATRIA FU 150 SCDZ,1700000,11,0
9016,PANGAUBAN,BATUJAJAR,BANDUNG BARAT,MOTOR BEKAS,KAWASAKI,NINJA 250 ABS FI,9400000,35,0
9017,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 125ESP CBS ISS,2767000,11,0
9018,CIMAHI,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,6800000,35,0
9019,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,2926200,17,0
9020,TANIMULYA,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,10200000,23,1
9021,SUKATANI,NGAMPRAH,BANDUNG BARAT,MOTOR BARU,KAWASAKI,NINJA ZX 25 R ABS,30000000,35,1
9022,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT CBS FI,4000000,23,1
9023,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,VARIO 150 ESP SPORTY,3300000,23,0
9024,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NMAX ABS,4155220,23,0
9025,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,MIO M3 125,2400400,11,0
9026,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,4574000,17,0
9027,CIPEDES,SUKAJADI,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT CBS FI,2600000,32,1
9028,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,2886800,17,0
9029,MELONG,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,ALN VARIO 160 ABS,6500000,33,1
9030,CIWARUGA,PARONGPONG,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI CBS ISS,2785360,35,1
9031,CIKOLE,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,LEXI,2046310,35,0
9032,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,6511961,25,0
9033,CIPAGERAN,CIMAHI UTARA,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,NEW VIXION,4688222,23,0
9034,MEKARSARI,NGAMPRAH,BANDUNG BARAT,MOTOR BEKAS,YAMAHA,NEW V-IXION KS SE,3553436,21,0
9035,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,2575362,30,1
9036,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,YAMAHA,AEROX 155 GP,2087761,32,1
9037,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,4500000,33,1
9038,JAMBUDIPA,CISARUA,BANDUNG BARAT,MOTOR BARU,YAMAHA,AEROX 155 VVA,4373510,28,1
9039,LEBAK GEDE,COBLONG,KOTA BANDUNG,MOTOR BARU,YAMAHA,FREEGO,6362949,26,1
9040,LEUWIGAJAH,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,SONIC,759487,31,0
9041,SARIJADI,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,HONDA,VARIO 125 CBS ISS,2237834,28,0
9042,SETIAMANAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,NEW BEAT STREET ESP,5300000,35,1
9043,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,GENIO ISS,4600000,33,1
9044,CIPAGANTI,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,NVARIO 125 ESP CBS,5300000,35,1
9045,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BEKAS,YAMAHA,N-MAX,5324294,28,0
9046,SEKELOA,COBLONG,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2600000,35,1
9047,CIROYOM,CIPEUNDEUY,KAB. BANDUNG,MOTOR BEKAS,YAMAHA,R15,4500000,35,0
9048,CIGUGUR TENGAH,CIMAHI TENGAH,KOTA CIMAHI,MOTOR BARU,HONDA,VARIO 125 ESP CBS,3200000,33,1
9049,GEGER KALONG,SUKASARI,KOTA BANDUNG,MOTOR BEKAS,YAMAHA,MIO Z 125,2300000,35,0
9050,CIBOGO,LEMBANG,KAB. BANDUNG,MOTOR BARU,HONDA,GENIO ISS,3700000,23,1
9051,PASIRLANGU,CISARUA,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4350000,35,1
9052,JAYAMEKAR,PADALARANG,BANDUNG BARAT,MOTOR BARU,HONDA,BEAT FI SPORTY CBS,3400000,35,1
9053,SUNTENJAYA,LEMBANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,SCOOPY ESP,5150000,35,0
9054,DAGO,COBLONG,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2700000,35,1
9055,PASTEUR,SUKAJADI,KOTA BANDUNG,MOTOR BARU,YAMAHA,LEXI,4400000,21,1
9056,CIJENUK,CIPONGKOR,BANDUNG BARAT,MOTOR BARU,KAWASAKI,D-TRACKER 150 SE,10000000,23,1
9057,SINGAJAYA,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,2700000,35,1
9058,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,YAMAHA,N-MAX,11400000,21,1
9059,TAGOGAPU,PADALARANG,BANDUNG BARAT,MOTOR BEKAS,HONDA,PCX150,9000000,23,0
9060,MELONG,CIMAHI SELATAN,KOTA BANDUNG,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,4100000,23,0
9061,PATARUMAN,CIHAMPELAS,BANDUNG BARAT,MOTOR BEKAS,HONDA,BEAT FI SPORTY CW,3000000,35,1
9062,CIBODAS,LEMBANG,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155,4500000,33,1
9063,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT FISPORTY CBSISS,3000000,33,1
9064,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,NEW SCOOPY PRESTIGE,3200000,23,1
9065,CIBEUREUM,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,2800000,23,1
9066,CIHAMPELAS,CIHAMPELAS,BANDUNG BARAT,MOTOR BARU,KAWASAKI,W 175 CAFE,15000000,35,1
9067,CIHARASHAS,CIPEUNDEUY,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6000000,29,1
9068,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NEW BEAT STREET ESP,3000000,35,0
9069,RAJAMANDALA KULON,CIPATAT,BANDUNG BARAT,MOTOR BARU,YAMAHA,ALL NEW NMAX 155 ABS,6700000,29,1
9070,CIBEBER,CIMAHI SELATAN,KOTA CIMAHI,MOTOR BEKAS,HONDA,NVARIO 125 ESP CBS,5550000,35,0
9071,CIUMBULEUIT,CIDADAP,KOTA BANDUNG,MOTOR BARU,HONDA,BEAT ESP CBS ISS DLX,6200000,35,1
